system_id,sample_coordinate_id,ProjektNr,Befu,ProbNr,coordinate_type,coordinate_value
827,,19_0014,A9075,19_0014_0003,TiefeBis,
828,,19_0014,A9111,19_0014_0001,TiefeBis,
829,,19_0014,A9126,19_0014_0004,TiefeBis,
830,,19_0014,A9199,19_0014_0006,TiefeBis,
831,,19_0014,A957,19_0014_0064,TiefeBis,
832,,19_0014,A973,19_0014_0065,TiefeBis,
833,,19_0014,A9847,19_0014_0002,TiefeBis,
834,,22_0005,11200,22_0005_0001,TiefeBis,
835,,22_0005,11201,22_0005_0002,TiefeBis,
836,,22_0005,11221,22_0005_0003,TiefeBis,
837,,22_0005,12026,22_0005_0004,TiefeBis,
838,,22_0005,200125,22_0005_0012,TiefeBis,
839,,22_0005,200149,22_0005_0013,TiefeBis,
840,,22_0005,200177,22_0005_0009,TiefeBis,
841,,22_0005,200473,22_0005_0005,TiefeBis,
842,,22_0005,200475,22_0005_0006,TiefeBis,
843,,22_0005,23362,22_0005_0010,TiefeBis,
844,,22_0005,23434,22_0005_0007,TiefeBis,
845,,22_0005,23491,22_0005_0008,TiefeBis,
846,,22_0005,23988,22_0005_0011,TiefeBis,
847,,22_0015,A2076,22_0015_0017,TiefeBis,
848,,22_0015,A2154,22_0015_0020,TiefeBis,
849,,22_0015,A2874 G2976,22_0015_0014,TiefeBis,
850,,22_0015,A4796,22_0015_0013,TiefeBis,
851,,22_0015,M153 St 1,22_0015_0006,TiefeBis,
852,,22_0015,M153 St 2,22_0015_0007,TiefeBis,
853,,22_0015,M160 St 1,22_0015_0001,TiefeBis,
854,,22_0015,M167 St 1,22_0015_0002,TiefeBis,
855,,22_0015,M167 St 2,22_0015_0003,TiefeBis,
856,,22_0015,M167 St 3,22_0015_0004,TiefeBis,
857,,22_0015,M167 St 4,22_0015_0005,TiefeBis,
858,,22_0015,M32 Undre del,2022_0015_0009,TiefeBis,
859,,22_0015,M32 Övre del,2022_0015_0008,TiefeBis,
860,,22_0015,M99 A5085,2022_0015_0010,TiefeBis,
861,,22_0015,M99 A5085,2022_0015_0012,TiefeBis,
862,,DanaBunar2,31,17 depth 0.10-0.20,TiefeBis,
863,,DanaBunar2,31,17a depth 0.00-0.20,TiefeBis,
864,,DanaBunar2,32,51 depth 0.00-0.10,TiefeBis,
865,,DanaBunar2,32,52 depth 0.10-0.20,TiefeBis,
866,,DanaBunar2,32,53 depth 0.00-0.10,TiefeBis,
867,,DanaBunar2,33,18 depth 0.20-0.30,TiefeBis,
868,,DanaBunar2,33,19 depth 0.00-0.10,TiefeBis,
869,,DanaBunar2,33,20 depth 0.10-0.30,TiefeBis,
870,,DanaBunar2,33,21 depth 0.30-0.40,TiefeBis,
871,,DanaBunar2,33,22 depth 0.20-0.30,TiefeBis,
872,,DanaBunar2,37,39 depth 0.10-0.20,TiefeBis,
873,,DanaBunar2,37,40 depth 0.20-0.30,TiefeBis,
874,,DanaBunar2,37,41 depth 0.00-0.10,TiefeBis,
875,,DanaBunar2,37,42 depth 0.00-0.10,TiefeBis,
876,,DanaBunar2,38,1 depth 0.48-0.58,TiefeBis,
877,,DanaBunar2,38,2 depth 0.35-0.45,TiefeBis,
878,,DanaBunar2,38,3 depth 0.35-0.45,TiefeBis,
879,,DanaBunar2,38,4 depth 0.00-0.10,TiefeBis,
880,,DanaBunar2,38,5 depth 0.30-0.50,TiefeBis,
881,,DanaBunar2,39,47 depth 0.00-0.10,TiefeBis,
882,,DanaBunar2,39,48 depth 0.10-0.20,TiefeBis,
883,,DanaBunar2,41,44 depth 0.00-0.10,TiefeBis,
884,,DanaBunar2,41,46 depth 0.30-0.40,TiefeBis,
885,,DanaBunar2,42,10 depth 0.10-0.20,TiefeBis,
886,,DanaBunar2,42,6 depth 0.00-0.10,TiefeBis,
887,,DanaBunar2,42,7 depth 0.00-0.10,TiefeBis,
888,,DanaBunar2,42,8 depth 0.10-0.20,TiefeBis,
889,,DanaBunar2,42,9 depth 0.10-0.20,TiefeBis,
890,,DanaBunar2,44,87 depth 0.06-0.16,TiefeBis,
891,,DanaBunar2,44,88 depth 0.20-0.30,TiefeBis,
892,,DanaBunar2,44,89 depth 0.30-0.40,TiefeBis,
893,,DanaBunar2,44,90 depth 0.16-0.26,TiefeBis,
894,,DanaBunar2,44,91 depth 0.10-0.20,TiefeBis,
895,,DanaBunar2,44,92 depth 0.00-0.10,TiefeBis,
896,,DanaBunar2,44,93 depth 0.30-0.40,TiefeBis,
897,,DanaBunar2,46,30 depth 0.60-0.70,TiefeBis,
898,,DanaBunar2,46,31 depth 0.50-0.60,TiefeBis,
899,,DanaBunar2,46,32 depth 0.60-0.70,TiefeBis,
900,,DanaBunar2,46,33 depth 0.30-0.40,TiefeBis,
901,,DanaBunar2,46,34 depth 0.40-0.50,TiefeBis,
902,,DanaBunar2,46,35 depth 0.30-0.40,TiefeBis,
903,,DanaBunar2,47,49 depth 0.10-0.20,TiefeBis,
904,,DanaBunar2,47,50 depth 0.10-0.20,TiefeBis,
905,,DanaBunar2,55,54 depth 1.00-1.10,TiefeBis,
906,,DanaBunar2,55,55 depth 1.00-1.10,TiefeBis,
907,,DanaBunar2,58,23 depth 0.10-0.20,TiefeBis,
908,,DanaBunar2,58,24 depth 0.30-0.40,TiefeBis,
909,,DanaBunar2,58,25 depth 0.00-0.10,TiefeBis,
910,,DanaBunar2,58,26 depth 0.10-0.20,TiefeBis,
911,,DanaBunar2,58,27 depth 0.30-0.40,TiefeBis,
912,,DanaBunar2,58,28 depth 0.20-0.30,TiefeBis,
913,,DanaBunar2,64,11 depth 0.10-0.20,TiefeBis,
914,,DanaBunar2,64,12 depth 0.36-0.46,TiefeBis,
915,,DanaBunar2,64,13 depth 0.26-0.36,TiefeBis,
916,,DanaBunar2,64,16 depth 0.48-0.58,TiefeBis,
917,,Iswid,2709_fond,Isw 2013/32,TiefeBis,
918,,Iswid,2905 fond,Isw 2013/26,TiefeBis,
919,,Iswid,2913 fond,Isw 2013/33,TiefeBis,
920,,Iswid,foyer 2174,Isw 2013/15,TiefeBis,
921,,Iswid,US 10503,Isw 2013/8,TiefeBis,
922,,Iswid,US 10521,Isw 2013/20,TiefeBis,
923,,Iswid,US 10534,Isw 2013/21,TiefeBis,
924,,Iswid,US 10610,Isw 2013/25,TiefeBis,
925,,Iswid,US 11004,Isw 2013/22,TiefeBis,
926,,Iswid,US 11012,Isw 2013/27,TiefeBis,
927,,Iswid,US 11067,Isw 2013/28,TiefeBis,
928,,Iswid,US 12025,Isw 2013/25,TiefeBis,
929,,Iswid,US 12040,Isw 2013/29,TiefeBis,
930,,Iswid,US 12047,Isw 2013/30,TiefeBis,
931,,Iswid,US 12504,Isw 2013/31,TiefeBis,
932,,Iswid,US 13017,Isw 2015/18,TiefeBis,
933,,Iswid,US 13017,Isw 2016/41,TiefeBis,
934,,Iswid,US 13065,Isw 2015/25,TiefeBis,
935,,Iswid,US 13066,Isw 2015/4,TiefeBis,
936,,Iswid,US 13083,Isw 2015/22,TiefeBis,
937,,Iswid,US 13099,Isw 2015/9,TiefeBis,
938,,Iswid,US 13145,Isw 2015/21,TiefeBis,
939,,Iswid,US 13516,Isw 2015/8,TiefeBis,
940,,Iswid,US 13526,Isw 2015/2,TiefeBis,
941,,Iswid,US 13572,Isw 2015/12,TiefeBis,
942,,Iswid,US 13610,Isw 2015/11,TiefeBis,
943,,Iswid,US 13632,Isw 2016/15,TiefeBis,
944,,Iswid,US 13639,Isw2015/26,TiefeBis,
945,,Iswid,US 13657,Isw 2015/17,TiefeBis,
946,,Iswid,US 13705,Isw 2015/10,TiefeBis,
947,,Iswid,US 13791,Isw 2015/5,TiefeBis,
948,,Iswid,US 13791 (3),Isw 2015/7,TiefeBis,
949,,Iswid,US 13802,Isw 2015/20,TiefeBis,
950,,Iswid,US 13971,Isw 2015/7,TiefeBis,
951,,Iswid,US 14021,Isw 2015/1,TiefeBis,
952,,Iswid,US 14038,Isw 2015/3,TiefeBis,
953,,Iswid,US 14050,Isw 2015/24,TiefeBis,
954,,Iswid,US 14078,Isw 2916/23,TiefeBis,
955,,Iswid,US 14131,Isw 2015/13,TiefeBis,
956,,Iswid,US 14131,Isw 2016/12,TiefeBis,
957,,Iswid,US 14158,Isw 2015/14,TiefeBis,
958,,Iswid,US 14418,Isw 2016/34,TiefeBis,
959,,Iswid,US 14495,Isw 16/37,TiefeBis,
960,,Iswid,US 14509,16-Jan,TiefeBis,
961,,Iswid,US 14636,Isw 16/35,TiefeBis,
962,,Iswid,US 15067,Isw 2017/7,TiefeBis,
963,,Iswid,US 15071,Isw 17/4,TiefeBis,
964,,Iswid,US 15108,Isw 17/1,TiefeBis,
965,,Iswid,US 15140,Isw17/26,TiefeBis,
966,,Iswid,US 16183,Isw 2017/8,TiefeBis,
967,,Iswid,US 16287_F4185 (TR.),Isw 17/23,TiefeBis,
968,,Iswid,US 16323_F4199(foye,Isw 17/29,TiefeBis,
969,,Iswid,US 6712,Isw 2013/13,TiefeBis,
970,,Iswid,US 6773,Isw 2013/7,TiefeBis,
971,,Iswid,US 6803,Isw 2013/10,TiefeBis,
972,,Iswid,US 6810,Isw 2013/5,TiefeBis,
973,,Iswid,US 6827,Isw 2013/2,TiefeBis,
974,,Iswid,US 6854,Isw 2013/4,TiefeBis,
975,,Iswid,US 6863,Isw 2013/12,TiefeBis,
976,,Iswid,US 6875,Isw 2013/14,TiefeBis,
977,,Iswid,US 9036,Isw 2013/3,TiefeBis,
978,,Iswid,US 9200,Isw 2013/1,TiefeBis,
979,,Iswid,US 9321,Isw 2013/6,TiefeBis,
980,,Iswid,US 9404_foyer 2093,Isw 2013/17,TiefeBis,
981,,Iswid,US 9519,Isw 2013/11,TiefeBis,
982,,Iswid,US 9859/9860,Isw 2013/16,TiefeBis,
983,,Iswid,US 9870_foyer2163,1,TiefeBis,
984,,Iswid,US 9880_foyer 2166,Isw 2013/19,TiefeBis,
985,,18_0025,P16,18_0025_0003,TiefeVon,
986,,18_0025,P18,18_0025_0004,TiefeVon,
987,,18_0025,P20,18_0025_0005,TiefeVon,
988,,18_0025,P5,18_0025_0001,TiefeVon,
989,,18_0025,P6,18_0025_0002,TiefeVon,
990,,19_0013,A11148,19_0013_0013,TiefeVon,
991,,19_0013,A11148,19_0013_0014,TiefeVon,
992,,19_0013,A11148,19_0013_0015,TiefeVon,
993,,19_0013,A11148,19_0013_0020,TiefeVon,
994,,19_0013,A479,19_0013_0010,TiefeVon,
995,,19_0013,A479,19_0013_0011,TiefeVon,
996,,19_0013,A479,19_0013_0012,TiefeVon,
997,,19_0013,A479,19_0013_0019,TiefeVon,
998,,19_0013,A6214,19_0013_0007,TiefeVon,
999,,19_0013,A6214,19_0013_0008,TiefeVon,
1000,,19_0013,A6214,19_0013_0009,TiefeVon,
1001,,19_0013,A6214,19_0013_0018,TiefeVon,
1002,,19_0013,A8090,19_0013_0004,TiefeVon,
1003,,19_0013,A8090,19_0013_0005,TiefeVon,
1004,,19_0013,A8090,19_0013_0006,TiefeVon,
1005,,19_0013,A8090,19_0013_0017,TiefeVon,
1006,,19_0013,A9063,19_0013_0001,TiefeVon,
1007,,19_0013,A9063,19_0013_0002,TiefeVon,
1008,,19_0013,A9063,19_0013_0003,TiefeVon,
1009,,19_0013,A9063,19_0013_0016,TiefeVon,
1010,,19_0014,A10143,19_0014_0040,TiefeVon,
1011,,19_0014,A10153,19_0014_0037,TiefeVon,
1012,,19_0014,A10189,19_0014_0042,TiefeVon,
1013,,19_0014,A10229,19_0014_0039,TiefeVon,
1014,,19_0014,A10697,19_0014_0067,TiefeVon,
1015,,19_0014,A10990,19_0014_0055,TiefeVon,
1016,,19_0014,A11339,19_0014_0068,TiefeVon,
1017,,19_0014,A1196,19_0014_0044,TiefeVon,
1018,,19_0014,A12024,19_0014_0056,TiefeVon,
1019,,19_0014,A12024,19_0014_0057,TiefeVon,
1020,,19_0014,A12034,19_0014_0058,TiefeVon,
1021,,19_0014,A12435,19_0014_0069,TiefeVon,
1022,,19_0014,A13064,19_0014_0071,TiefeVon,
1023,,19_0014,A13200,19_0014_0041,TiefeVon,
1024,,19_0014,A13299,19_0014_0072,TiefeVon,
1025,,19_0014,A13837,19_0014_0060,TiefeVon,
1026,,19_0014,A15333,19_0014_0061,TiefeVon,
1027,,19_0014,A15344,19_0014_0074,TiefeVon,
1028,,19_0014,A15554,19_0014_0075,TiefeVon,
1029,,19_0014,A15736,19_0014_0059,TiefeVon,
1030,,19_0014,A16771,19_0014_0008,TiefeVon,
1031,,19_0014,A16783,19_0014_0005,TiefeVon,
1032,,19_0014,A17294,19_0014_0016,TiefeVon,
1033,,19_0014,A1875,19_0014_0046,TiefeVon,
1034,,19_0014,A1931,19_0014_0047,TiefeVon,
1035,,19_0014,A1998,19_0014_0048,TiefeVon,
1036,,19_0014,A2019,19_0014_0049,TiefeVon,
1037,,19_0014,A2029,19_0014_0050,TiefeVon,
1038,,19_0014,A2114,19_0014_0051,TiefeVon,
1039,,19_0014,A3019,19_0014_0052,TiefeVon,
1040,,19_0014,A3170,19_0014_0066,TiefeVon,
1041,,19_0014,A3650,19_0014_0053,TiefeVon,
1042,,19_0014,A4115,19_0014_0023,TiefeVon,
1043,,19_0014,A4365,19_0014_0054,TiefeVon,
1044,,19_0014,A5192,19_0014_0020,TiefeVon,
1045,,19_0014,A5213,19_0014_0019,TiefeVon,
1046,,19_0014,A5223,19_0014_0018,TiefeVon,
1047,,19_0014,A5254,19_0014_0029,TiefeVon,
1048,,19_0014,A5282,19_0014_0021,TiefeVon,
1049,,19_0014,A5294,19_0014_0022,TiefeVon,
1050,,19_0014,A5307,19_0014_0024,TiefeVon,
1051,,19_0014,A5334,19_0014_0063,TiefeVon,
1052,,19_0014,A6041,19_0014_0034,TiefeVon,
1053,,19_0014,A6135,19_0014_0015,TiefeVon,
1054,,19_0014,A6146,19_0014_0033,TiefeVon,
1055,,19_0014,A6157,19_0014_0035,TiefeVon,
1056,,19_0014,A6178,19_0014_0017,TiefeVon,
1057,,19_0014,A6194,19_0014_0025,TiefeVon,
1058,,19_0014,A7199,19_0014_0032,TiefeVon,
1059,,19_0014,A7253,19_0014_0014,TiefeVon,
1060,,19_0014,A7263,19_0014_0030,TiefeVon,
1061,,19_0014,A7294,19_0014_0013,TiefeVon,
1062,,19_0014,A7306,19_0014_0036,TiefeVon,
1063,,19_0014,A785,19_0014_0043,TiefeVon,
1064,,19_0014,A8079,19_0014_0007,TiefeVon,
1065,,19_0014,A8103,19_0014_0009,TiefeVon,
1066,,19_0014,A8114,19_0014_0011,TiefeVon,
1067,,19_0014,A8142,19_0014_0026,TiefeVon,
1068,,19_0014,A8178,19_0014_0031,TiefeVon,
1069,,19_0014,A8189,19_0014_0012,TiefeVon,
1070,,19_0014,A8234,19_0014_0010,TiefeVon,
1071,,19_0014,A9000,19_0014_0027,TiefeVon,
1072,,19_0014,A9052,19_0014_0028,TiefeVon,
1073,,19_0014,A9075,19_0014_0003,TiefeVon,
1074,,19_0014,A9111,19_0014_0001,TiefeVon,
1075,,19_0014,A9126,19_0014_0004,TiefeVon,
1076,,19_0014,A9199,19_0014_0006,TiefeVon,
1077,,19_0014,A957,19_0014_0064,TiefeVon,
1078,,19_0014,A973,19_0014_0065,TiefeVon,
1079,,19_0014,A9847,19_0014_0002,TiefeVon,
1080,,22_0005,11200,22_0005_0001,TiefeVon,
1081,,22_0005,11201,22_0005_0002,TiefeVon,
1082,,22_0005,11221,22_0005_0003,TiefeVon,
1083,,22_0005,12026,22_0005_0004,TiefeVon,
1084,,22_0005,200125,22_0005_0012,TiefeVon,
1085,,22_0005,200149,22_0005_0013,TiefeVon,
1086,,22_0005,200177,22_0005_0009,TiefeVon,
1087,,22_0005,200473,22_0005_0005,TiefeVon,
1088,,22_0005,200475,22_0005_0006,TiefeVon,
1089,,22_0005,23362,22_0005_0010,TiefeVon,
1090,,22_0005,23434,22_0005_0007,TiefeVon,
1091,,22_0005,23491,22_0005_0008,TiefeVon,
1092,,22_0005,23988,22_0005_0011,TiefeVon,
1093,,22_0015,A2076,22_0015_0017,TiefeVon,
1094,,22_0015,A2154,22_0015_0020,TiefeVon,
1095,,22_0015,A2874 G2976,22_0015_0014,TiefeVon,
1096,,22_0015,A4796,22_0015_0013,TiefeVon,
1097,,22_0015,M153 St 1,22_0015_0006,TiefeVon,
1098,,22_0015,M153 St 2,22_0015_0007,TiefeVon,
1099,,22_0015,M160 St 1,22_0015_0001,TiefeVon,
1100,,22_0015,M167 St 1,22_0015_0002,TiefeVon,
1101,,22_0015,M167 St 2,22_0015_0003,TiefeVon,
1102,,22_0015,M167 St 3,22_0015_0004,TiefeVon,
1103,,22_0015,M167 St 4,22_0015_0005,TiefeVon,
1104,,22_0015,M32 Undre del,2022_0015_0009,TiefeVon,
1105,,22_0015,M32 Övre del,2022_0015_0008,TiefeVon,
1106,,22_0015,M99 A5085,2022_0015_0010,TiefeVon,
1107,,22_0015,M99 A5085,2022_0015_0012,TiefeVon,
1108,,DanaBunar2,31,17 depth 0.10-0.20,TiefeVon,
1109,,DanaBunar2,31,17a depth 0.00-0.20,TiefeVon,
1110,,DanaBunar2,32,51 depth 0.00-0.10,TiefeVon,
1111,,DanaBunar2,32,52 depth 0.10-0.20,TiefeVon,
1112,,DanaBunar2,32,53 depth 0.00-0.10,TiefeVon,
1113,,DanaBunar2,33,18 depth 0.20-0.30,TiefeVon,
1114,,DanaBunar2,33,19 depth 0.00-0.10,TiefeVon,
1115,,DanaBunar2,33,20 depth 0.10-0.30,TiefeVon,
1116,,DanaBunar2,33,21 depth 0.30-0.40,TiefeVon,
1117,,DanaBunar2,33,22 depth 0.20-0.30,TiefeVon,
1118,,DanaBunar2,37,39 depth 0.10-0.20,TiefeVon,
1119,,DanaBunar2,37,40 depth 0.20-0.30,TiefeVon,
1120,,DanaBunar2,37,41 depth 0.00-0.10,TiefeVon,
1121,,DanaBunar2,37,42 depth 0.00-0.10,TiefeVon,
1122,,DanaBunar2,38,1 depth 0.48-0.58,TiefeVon,
1123,,DanaBunar2,38,2 depth 0.35-0.45,TiefeVon,
1124,,DanaBunar2,38,3 depth 0.35-0.45,TiefeVon,
1125,,DanaBunar2,38,4 depth 0.00-0.10,TiefeVon,
1126,,DanaBunar2,38,5 depth 0.30-0.50,TiefeVon,
1127,,DanaBunar2,39,47 depth 0.00-0.10,TiefeVon,
1128,,DanaBunar2,39,48 depth 0.10-0.20,TiefeVon,
1129,,DanaBunar2,41,44 depth 0.00-0.10,TiefeVon,
1130,,DanaBunar2,41,46 depth 0.30-0.40,TiefeVon,
1131,,DanaBunar2,42,10 depth 0.10-0.20,TiefeVon,
1132,,DanaBunar2,42,6 depth 0.00-0.10,TiefeVon,
1133,,DanaBunar2,42,7 depth 0.00-0.10,TiefeVon,
1134,,DanaBunar2,42,8 depth 0.10-0.20,TiefeVon,
1135,,DanaBunar2,42,9 depth 0.10-0.20,TiefeVon,
1136,,DanaBunar2,44,87 depth 0.06-0.16,TiefeVon,
1137,,DanaBunar2,44,88 depth 0.20-0.30,TiefeVon,
1138,,DanaBunar2,44,89 depth 0.30-0.40,TiefeVon,
1139,,DanaBunar2,44,90 depth 0.16-0.26,TiefeVon,
1140,,DanaBunar2,44,91 depth 0.10-0.20,TiefeVon,
1141,,DanaBunar2,44,92 depth 0.00-0.10,TiefeVon,
1142,,DanaBunar2,44,93 depth 0.30-0.40,TiefeVon,
1143,,DanaBunar2,46,30 depth 0.60-0.70,TiefeVon,
1144,,DanaBunar2,46,31 depth 0.50-0.60,TiefeVon,
1145,,DanaBunar2,46,32 depth 0.60-0.70,TiefeVon,
1146,,DanaBunar2,46,33 depth 0.30-0.40,TiefeVon,
1147,,DanaBunar2,46,34 depth 0.40-0.50,TiefeVon,
1148,,DanaBunar2,46,35 depth 0.30-0.40,TiefeVon,
1149,,DanaBunar2,47,49 depth 0.10-0.20,TiefeVon,
1150,,DanaBunar2,47,50 depth 0.10-0.20,TiefeVon,
1151,,DanaBunar2,55,54 depth 1.00-1.10,TiefeVon,
1152,,DanaBunar2,55,55 depth 1.00-1.10,TiefeVon,
1153,,DanaBunar2,58,23 depth 0.10-0.20,TiefeVon,
1154,,DanaBunar2,58,24 depth 0.30-0.40,TiefeVon,
1155,,DanaBunar2,58,25 depth 0.00-0.10,TiefeVon,
1156,,DanaBunar2,58,26 depth 0.10-0.20,TiefeVon,
1157,,DanaBunar2,58,27 depth 0.30-0.40,TiefeVon,
1158,,DanaBunar2,58,28 depth 0.20-0.30,TiefeVon,
1159,,DanaBunar2,64,11 depth 0.10-0.20,TiefeVon,
1160,,DanaBunar2,64,12 depth 0.36-0.46,TiefeVon,
1161,,DanaBunar2,64,13 depth 0.26-0.36,TiefeVon,
1162,,DanaBunar2,64,16 depth 0.48-0.58,TiefeVon,
1163,,Iswid,2709_fond,Isw 2013/32,TiefeVon,
1164,,Iswid,2905 fond,Isw 2013/26,TiefeVon,
1165,,Iswid,2913 fond,Isw 2013/33,TiefeVon,
1166,,Iswid,foyer 2174,Isw 2013/15,TiefeVon,
1167,,Iswid,US 10503,Isw 2013/8,TiefeVon,
1168,,Iswid,US 10521,Isw 2013/20,TiefeVon,
1169,,Iswid,US 10534,Isw 2013/21,TiefeVon,
1170,,Iswid,US 10610,Isw 2013/25,TiefeVon,
1171,,Iswid,US 11004,Isw 2013/22,TiefeVon,
1172,,Iswid,US 11012,Isw 2013/27,TiefeVon,
1173,,Iswid,US 11067,Isw 2013/28,TiefeVon,
1174,,Iswid,US 12025,Isw 2013/25,TiefeVon,
1175,,Iswid,US 12040,Isw 2013/29,TiefeVon,
1176,,Iswid,US 12047,Isw 2013/30,TiefeVon,
1177,,Iswid,US 12504,Isw 2013/31,TiefeVon,
1178,,Iswid,US 13017,Isw 2015/18,TiefeVon,
1179,,Iswid,US 13017,Isw 2016/41,TiefeVon,
1180,,Iswid,US 13065,Isw 2015/25,TiefeVon,
1181,,Iswid,US 13066,Isw 2015/4,TiefeVon,
1182,,Iswid,US 13083,Isw 2015/22,TiefeVon,
1183,,Iswid,US 13099,Isw 2015/9,TiefeVon,
1184,,Iswid,US 13145,Isw 2015/21,TiefeVon,
1185,,Iswid,US 13516,Isw 2015/8,TiefeVon,
1186,,Iswid,US 13526,Isw 2015/2,TiefeVon,
1187,,Iswid,US 13572,Isw 2015/12,TiefeVon,
1188,,Iswid,US 13610,Isw 2015/11,TiefeVon,
1189,,Iswid,US 13632,Isw 2016/15,TiefeVon,
1190,,Iswid,US 13639,Isw2015/26,TiefeVon,
1191,,Iswid,US 13657,Isw 2015/17,TiefeVon,
1192,,Iswid,US 13705,Isw 2015/10,TiefeVon,
1193,,Iswid,US 13791,Isw 2015/5,TiefeVon,
1194,,Iswid,US 13791 (3),Isw 2015/7,TiefeVon,
1195,,Iswid,US 13802,Isw 2015/20,TiefeVon,
1196,,Iswid,US 13971,Isw 2015/7,TiefeVon,
1197,,Iswid,US 14021,Isw 2015/1,TiefeVon,
1198,,Iswid,US 14038,Isw 2015/3,TiefeVon,
1199,,Iswid,US 14050,Isw 2015/24,TiefeVon,
1200,,Iswid,US 14078,Isw 2916/23,TiefeVon,
1201,,Iswid,US 14131,Isw 2015/13,TiefeVon,
1202,,Iswid,US 14131,Isw 2016/12,TiefeVon,
1203,,Iswid,US 14158,Isw 2015/14,TiefeVon,
1204,,Iswid,US 14418,Isw 2016/34,TiefeVon,
1205,,Iswid,US 14495,Isw 16/37,TiefeVon,
1206,,Iswid,US 14509,16-Jan,TiefeVon,
1207,,Iswid,US 14636,Isw 16/35,TiefeVon,
1208,,Iswid,US 15067,Isw 2017/7,TiefeVon,
1209,,Iswid,US 15071,Isw 17/4,TiefeVon,
1210,,Iswid,US 15108,Isw 17/1,TiefeVon,
1211,,Iswid,US 15140,Isw17/26,TiefeVon,
1212,,Iswid,US 16183,Isw 2017/8,TiefeVon,
1213,,Iswid,US 16287_F4185 (TR.),Isw 17/23,TiefeVon,
1214,,Iswid,US 16323_F4199(foye,Isw 17/29,TiefeVon,
1215,,Iswid,US 6712,Isw 2013/13,TiefeVon,
1216,,Iswid,US 6773,Isw 2013/7,TiefeVon,
1217,,Iswid,US 6803,Isw 2013/10,TiefeVon,
1218,,Iswid,US 6810,Isw 2013/5,TiefeVon,
1219,,Iswid,US 6827,Isw 2013/2,TiefeVon,
1220,,Iswid,US 6854,Isw 2013/4,TiefeVon,
1221,,Iswid,US 6863,Isw 2013/12,TiefeVon,
1222,,Iswid,US 6875,Isw 2013/14,TiefeVon,
1223,,Iswid,US 9036,Isw 2013/3,TiefeVon,
1224,,Iswid,US 9200,Isw 2013/1,TiefeVon,
1225,,Iswid,US 9321,Isw 2013/6,TiefeVon,
1226,,Iswid,US 9404_foyer 2093,Isw 2013/17,TiefeVon,
1227,,Iswid,US 9519,Isw 2013/11,TiefeVon,
1228,,Iswid,US 9859/9860,Isw 2013/16,TiefeVon,
1229,,Iswid,US 9870_foyer2163,1,TiefeVon,
1230,,Iswid,US 9880_foyer 2166,Isw 2013/19,TiefeVon,
